,3.9045254916937178
storemy,4.0
storenot,5.0
storeon,1.0
storeovicom,5.0
storepairing,3.5
stores,4.174603174603175
storesi,4.5
storesit,5.0
storesout,4.0
storesthere,4.0
storesuppliersupply,4.0
storethe,2.0
storetheyre,5.0
storetransfer,4.0
storevery,5.0
stories,4.142857142857143
storing,4.0
storm,3.8947368421052633
storm1,5.0
storm2,4.8
stormall,5.0
stormnote,5.0
storms,4.285714285714286
stormwith,5.0
story,3.142857142857143
storyi,4.0
storytelling,2.0
stout,1.0
stovallnew,5.0
stove,3.0
stow,4.5
stowage,5.0
stowaway,4.625
stowaways,5.0
stowed,5.0
stows,5.0
straddle,3.0
straight,4.041095890410959
straighten,4.0
straightforward,4.0
straightforwardive,2.0
straightfromhtc,4.0
straightline,4.0
strain,4.0
strained,3.5
strait,5.0
straits,4.0
stranded,3.6666666666666665
strands,5.0
strange,3.888888888888889
strangei,2.0
strangely,4.0
stranger,3.0
strangers,3.5
strangle,5.0
strap,4.3478260869565215
strapped,3.0
straps,4.4
strapsif,5.0
stratches,5.0
strategically,5.0
strategy,5.0
stratosphere,2.0
stray,4.0
streakedlook,1.0
streaks,5.0
streaksi,5.0
stream,4.305555555555555
streamed,4.5
streaming,4.297872340425532
streamingpros,4.0
streamlined,4.666666666666667
streamlining,2.0
streams,4.5
streched,4.0
street,3.774193548387097
street2,5.0
streetfirst,5.0
streets,3.857142857142857
streetsmy,1.0
strenght,4.0
strength,3.9076923076923076
strength2,2.0
strengthen,3.5
strengthening,4.5
strengths,4.5
stress,3.739130434782609
stressed,3.5
stresses,2.0
stressful,3.5
stressing,4.666666666666667
stresstested,5.0
stretch,4.027027027027027
stretchable,5.0
stretched,3.6842105263157894
stretches,4.428571428571429
stretching,4.0
stretchy,4.0
strict,3.6666666666666665
stricter,4.0
strictly,4.076923076923077
strike,5.0
strikes,4.0
strikesas,1.0
strikesif,4.0
striking,4.333333333333333
strikingly,5.0
string,4.428571428571429
stringjabra,4.0
strings,4.5
stringstoo,2.0
strip,3.5483870967741935
stripe,5.0
stripes,2.3333333333333335
stripped,4.0
strippeddown,5.0
stripping,5.0
strips,4.454545454545454
strobe,3.0
strobing,2.0
stroke,3.6666666666666665
strokes,3.0
stroll,3.0
strom,5.0
strong,4.179190751445087
strongand,5.0
stronger,4.137931034482759
stronger3,5.0
strongeranother,4.0
strongest,4.0
strongly,4.190476190476191
stronglys,5.0
strongrecommendedcfh,4.0
strongstitching,5.0
strongthis,4.0
struck,3.625
structural,2.5
structure,3.5714285714285716
structures,5.0
struggle,3.9166666666666665
struggled,3.5
struggling,4.75
strung,4.5
strutting,5.0
sts,5.0
stte,3.0
stubborn,4.0
stubborness,4.0
stubbornly,1.0
stubby,4.571428571428571
stuck,3.4563106796116503
stuckforget,1.0
stucki,2.0
stuckif,2.0
studded,2.0
student,4.444444444444445
students,5.0
studied,2.5
studies,5.0
studio,4.625
studiomonitor,4.0
studios,5.0
study,4.8
studying,4.0
stuff,3.9403973509933774
stuffand,5.0
stuffas,2.0
stuffed,4.166666666666667
stuffer,5.0
stuffers,5.0
stuffi,1.0
stuffing,1.5
stuffthe,4.0
stuffyou,4.0
stuffyoull,5.0
stug,5.0
stumble,5.0
stumbled,4.5
stumped,5.0
stunned,4.8
stunning,4.166666666666667
stupendous,1.0
stupid,3.088888888888889
stupidly,5.0
sturdier,4.416666666666667
sturdierdefinitely,4.0
sturdily,4.0
sturdiness,5.0
sturdy,4.176100628930818
sturdycons,4.0
sturdyif,4.0
sturdyness,5.0
sturider,3.0
stutter,3.6666666666666665
stuttered,3.0
stuttering,3.5
stutters,2.0
style,4.012820512820513
styled,4.5
stylei,3.0
styles,4.5
stylesradio,2.0
stylestwo,4.0
styli,4.888888888888889
styliand,4.0
stylii,5.0
styling,4.3076923076923075
stylis,1.0
stylish,4.1923076923076925
stylishbut,4.0
stylishly,4.0
stylishplus,5.0
stylist,5.0
stylized,4.0
stylus,4.026881720430108
stylus2,3.0
stylusat,5.0
styluseditthis,5.0
styluses,2.75
stylushas,4.0
stylusits,4.5
styluskeeps,5.0
styluspen,3.0
stylusprosgood,5.0
stylusso,2.0
stylusthe,4.0
stylusthere,5.0
stylusto,4.0
styus,5.0
su,4.25
sua,5.0
sub,5.0
sub30,5.0
sub40,4.0
subaru,4.666666666666667
subarus,5.0
subdermally,5.0
subdued,4.333333333333333
subflavors,5.0
subject,4.0625
subjected,4.0
subjecting,3.0
subjective,4.363636363636363
subjectsvoice,3.0
sublime,4.0
submarginal,5.0
submenus,2.0
submerge,3.6666666666666665
submerged,3.5
submini,3.0
submitted,3.4
submitting,2.0
suboptimal,5.0
subpar,4.333333333333333
subscribe,5.0
subscribed,4.0
subscriber,2.75
subscription,4.0
subsequent,3.5
subsequently,3.6666666666666665
subset,3.0
subside,4.0
subsidized,3.6666666666666665
subsidy,3.0
subsonic,5.0
substance,2.0
substandard,3.5
substandardupdatedowngraded,1.0
substantial,4.333333333333333
substantially,3.8
substitue,3.0
substitute,4.25
substituted,5.0
substitutes,5.0
substitution,5.0
subtitles,5.0
subtle,4.181818181818182
subtlecomfort,4.0
subtlethis,5.0
subtletruly,5.0
subtlety,5.0
subtract,3.5
subtracted,4.0
subtracting,3.0
suburbani,2.0
suburbs,5.0
subvendor,1.0
subway,4.5
subwoofer,5.0
succeed,4.0
succeeded,2.0
succeeding,4.0
success,3.8
successful,4.0
successfully,4.3076923076923075
successif,2.0
successiona,4.5
successit,4.0
successor,4.0
successors,5.0
succumb,5.0
succumbed,3.0
sucess,3.0
sucession,4.0
such,3.98546511627907
suchkeep,4.0
suchoverall,5.0
suck,3.263157894736842
suckasphalt,5.0
sucked,3.25
suckedi,2.0
sucker,5.0
sucking,4.666666666666667
suckive,3.0
sucks,2.914285714285714
sucks34,1.0
sucksbasic,2.0
sucksbattery,1.0
sucksin,1.0
suckspoor,1.0
suckthe,1.0
sucky,5.0
suction,3.91044776119403
suctioncup,4.0
suctioned,3.5
suctioning,5.0
suctions,3.0
suctionupdate,5.0
sudden,3.4285714285714284
suddenly,3.6666666666666665
sudoku,4.0
sue,2.3333333333333335
suede,4.5
suffer,4.636363636363637
suffered,3.375
suffering,5.0
suffers,3.75
sufficient,4.35
sufficientfor,5.0
sufficienti,5.0
sufficiently,3.857142857142857
suggest,3.865168539325843
suggested,4.111111111111111
suggestedapparently,4.0
suggestednot,4.0
suggesting,3.5
suggestion,3.5294117647058822
suggestions,4.222222222222222
suggestions1,4.0
suggestionthe,4.0
suggests,4.0
suing,2.0
suit,4.136363636363637
suitable,3.4545454545454546
suitcase,4.833333333333333
suitcasei,4.0
suitcases,5.0
suite,3.7037037037037037
suited,3.909090909090909
suites,2.0
suitim,4.0
suits,4.444444444444445
suitup,5.0
sum,3.3636363636363638
summarize,3.75
summarized,5.0
summarizepros,3.0
summarizes,3.0
summary,3.5
summaryprospaired,4.0
summarystrengths,4.0
summarythe,3.5
summation,4.333333333333333
summationprobest,2.0
summed,2.0
summer,4.625
summerre,3.0
summertime,4.5
sumup1,4.0
sun,4.2
sunday,4.8
sundry,4.0
sunglasses,4.647058823529412
sunglasses2,5.0
sunglassesive,5.0
sunglassesupdate,4.0
sunk,4.5
sunlight,4.185185185185185
sunlightand,5.0
sunlightdisplay,1.0
sunlightnote,5.0
sunlightthe,4.0
sunny,4.25
sunroof,4.333333333333333
sunset,5.0
sunshades,2.0
suntan,5.0
supcase,3.0
super,4.197452229299363
superb,4.523809523809524
superb10,5.0
superbfirst,4.0
superbi,5.0
superbly,5.0
superbpeople,5.0
superbright,4.0
superbyour,5.0
supercheap,1.0
supereasy,5.0
superfancy,4.0
superfast,5.0
superfi,5.0
superficially,1.0
superfluous,5.0
superglue,3.25
superglued,4.166666666666667
superhero,3.0
superhigh,5.0
superi,5.0
superinexpensive,5.0
superior,4.166666666666667
superioras,5.0
superiori,5.0
superlightweight,5.0
supermarket,4.0
supermarketbut,5.0
supernatural,3.0
superquick,5.0
supersecret,4.0
supersoft,5.0
supersolid,5.0
superstores,5.0
supertooth,4.166666666666667
supertooth2,5.0
supertooth3,5.0
supervision,4.0
supervisor,3.5
supper,5.0
supplants,4.0
supple,4.2
supplement,4.5
suppleness,4.0
supplied,4.122448979591836
suppliedmy,5.0
suppliedthere,5.0
supplier,3.0
suppliers,2.8
supplies,4.538461538461538
supply,4.388059701492537
supplybase,4.0
supplycharging,4.0
supplying,4.0
supplyive,4.0
support,3.673992673992674
support5,5.0
support9,5.0
supportconclusion,4.0
supported,3.4
supportedit,1.0
supportformas,2.0
supporti,1.0
supporting,4.0
supportive,5.0
supportpower,5.0
supports,4.1568627450980395
supportstwo,4.0
suppose,3.769230769230769
supposeas,3.0
supposed,3.5308641975308643
supposedly,3.5217391304347827
suppport,3.0
suppression,4.0
suppression5,3.0
suppressionits,3.0
suppressionive,5.0
suppressor,4.0
supprt,2.0
supreme,4.0
supremely,4.0
suprise,1.0
suprised,4.5
suprising,5.0
suprized,5.0
surcharges,4.0
sure,3.905292479108635
surebut,5.0
surefinally,3.0
surefit,3.0
surei,3.0
surely,3.272727272727273
suremy,4.0
sureonly,5.0
sureperhaps,1.0
suretype,4.125
surf,4.5
surface,4.009174311926605
surfaceas,5.0
surfacegreat,5.0
surfaceonce,3.0
surfaces,4.666666666666667
surfaceshas,4.0
surfacethink,5.0
surfacewell,5.0
surfacewhileat,5.0
surfboard,4.0
surfed,5.0
surfing,4.28
surfoccasionally,5.0
surge,4.333333333333333
surgeon,3.0
surgery,1.0
surgical,1.0
surpass,5.0
surpassed,3.0
surpasses,5.0
surporised,5.0
surprise,4.2727272727272725
surprised,4.336363636363636
surprised2,5.0
surprisedthe,5.0
surprisedupdate,4.0
surprisei,4.0
surprises,4.0
surprisethe,4.5
surprising,3.8333333333333335
surprisingly,4.28125
surprize,5.0
surrender,5.0
surround,4.0
surrounded,4.0
surrounding,3.7857142857142856
surrounding6,5.0
surroundings,2.5
surrounds,4.666666666666667
survive,3.6363636363636362
survived,4.7
survivedfeature,4.0
survives,4.0
survivor,5.0
sus,5.0
susceptible,3.875
suspect,3.702127659574468
suspected,2.6666666666666665
suspects,5.0
suspend,5.0
suspended,5.0
suspension,4.0
suspicion,1.0
suspicious,4.0
suspiciously,3.0
sustain,3.25
sustainable,1.0
sustained,4.5
suv,4.25
suxi,5.0
svelte,3.5
sview,5.0
svoice,5.0
sw,4.0
swabbing,3.0
swag,4.0
swallowed,5.0
swallowing,2.0
swap,4.1
swapdownload,5.0
swapouts,4.0
swappable,4.6
swappeable,4.0
swapped,2.888888888888889
swapping,4.375
swaps,4.5
swear,4.666666666666667
swearing,5.0
swears,4.0
sweat,3.6779661016949152
sweat2nd,3.0
sweater,5.0
sweating,3.3333333333333335
sweatmoisture,4.0
sweatpants,3.0
sweatproof,4.333333333333333
sweatshirt,4.5
sweatshop,1.0
sweaty,5.0
swede,5.0
sweden,5.0
swedish,5.0
sweet,4.214285714285714
sweetanyhow,4.0
sweeteners,5.0
sweeter,4.0
sweetill,4.0
sweetness,5.0
sweetspot,5.0
swell,5.0
swelling,3.0
sweltering,5.0
swiftest,3.0
swiftly,3.0
swim,4.0
swimming,5.0
swimmingly,4.0
swing,3.4444444444444446
swinging,5.0
swings,3.6666666666666665
swipe,4.333333333333333
swiping,4.5
swirly,1.0
swiss,4.0
switch,3.9696969696969697
switchable,4.0
switchanother,4.0
switchbutton,4.0
switched,4.031746031746032
switcher,1.0
switches,4.25
switchi,2.6666666666666665
switching,3.8275862068965516
switchmicrophone,5.0
switchover,5.0
switchupdate,4.0
switchwhich,4.0
swithed,3.0
swivel,3.710526315789474
swiveled,5.0
swiveling,4.5
swivelled,5.0
swivels,3.5
swivelsrotates,5.0
swollen,4.0
swooped,5.0
swooshed,5.0
swore,4.75
sx56,3.0
sx66,5.0
sx66most,5.0
sxsw,5.0
sybian,2.0
syfy,2.0
syling,5.0
syllable,1.0
symbian,3.9130434782608696
symbianos,3.0
symbol,4.294117647058823
symbols,4.125
symmetrical,3.3333333333333335
symptom,4.0
symptoms,4.333333333333333
syn,5.0
syn1311bremember,2.0
sync,3.8292682926829267
syncable,1.0
synccharge,4.333333333333333
synccharging,3.0
syncd,4.0
synce,1.0
synced,3.8333333333333335
syncgoogle,5.0
synch,4.125
synched,4.0
synchednext,5.0
synching,3.7777777777777777
synchroits,5.0
synchronization,4.333333333333333
synchronize,4.6
synchronized,4.0
synchronizemedia,3.0
synchronizing,3.0
synchronizingthese,5.0
synchs,4.428571428571429
syncing,3.7450980392156863
syncing6,5.0
syncingcharging,4.0
syncingfor,5.0
syncmusic,2.0
syncs,4.107142857142857
syncsi,5.0
syndrom,5.0
syndrome,5.0
synthetic,3.4
synthetically,4.0
syrup,1.0
system,4.226244343891403
system5,5.0
systembut,5.0
systemi,3.5
systemive,5.0
systemoveralli,4.0
systems,3.8333333333333335
systemsi,5.0
systemthe,3.75
sytle,5.0
t,4.5
t100,5.0
t3,3.0
t305,4.222222222222222
t305i,5.0
t349,5.0
t4,3.0
t404,5.0
t4t5t6t7t8t10,3.0
t505,5.0
t515,5.0
t519,4.0
t609,5.0
t610,4.181818181818182
t610t616,4.0
t616,4.0
t626,5.0
t630,5.0
t637,3.0
t650,1.0
t650i,4.0
t68i,4.0
t720,5.0
t809,2.6666666666666665
t809s,2.0
t820,3.0
t9,3.2222222222222223
t989,3.0
tab,3.8636363636363638
tabdoes,5.0
table,4.260869565217392
tableand,3.0
tablecloth,5.0
tablefits,4.0
tables,4.75
tablesome,4.0
tablet,4.458823529411765
tabletop,5.0
tabletopdesk,5.0
tablets,4.2727272727272725
tabletthe,5.0
tabs,3.9583333333333335
tac,4.0
tack,4.0
tackier,4.0
tackiness,4.0
tacking,4.0
tackle,4.5
tackling,5.0
tacky,3.6153846153846154
tackyon,4.0
taco,3.0
tacoma,5.0
tact,3.5
tactical,5.0
tactile,4.130434782608695
tactility,4.0
tactiness,5.0
tad,3.90625
tag,4.181818181818182
tag6,2.0
tagalong,5.0
tagedit,5.0
tags,3.857142857142857
tagsure,4.0
tagthings,3.5
tahoe,5.0
tail,4.666666666666667
taiwan,5.0
taiwans,2.0
take,3.9968051118210863
takec,1.0
taked,5.0
takehang,5.0
takeim,1.0
taken,4.015625
takeni,5.0
takenvoice,4.0
takeoff,3.0
taker,4.5
takes,4.017985611510792
takesupdatesatechi,1.0
taking,3.8503401360544216
takingpc,3.0
talk,4.05524861878453
talk105,4.0
talkabout,1.0
talkbut,4.0
talked,4.435897435897436
talkend,4.0
talkendvoice,4.0
talker,3.0
talketc,5.0
talki,4.0
talking,4.018248175182482
talking3,5.0
talkingconveniently,5.0
talkingi,5.0
talkingin,4.0
talkingwell,3.0
talkmusic,5.0
talks,4.0
talkset,4.0
talkshes,4.0
talkstandby,4.5
talktime,3.5
tall,4.0
taller,4.5
tallerlonger,3.0
tampa,5.0
tan,4.5
tandem,5.0
tange,4.0
tangle,4.75
tangled,4.148148148148148
tangles,4.0
tangling,3.75
tanglingthe,5.0
tango,4.0
tank,3.2857142857142856
tanned,5.0
tanqaare,4.0
tanu,5.0
tap,4.2727272727272725
tape,3.9279279279279278
tape1,4.0
taped,4.5
tapei,4.0
tapeproblem,4.0
tapering,5.0
tapestill,4.0
taping,4.0
tapped,4.0
tapping,3.8
taps,4.375
target,4.0
targeted,4.666666666666667
targus,4.875
tariffs,3.0
task,4.230769230769231
taskcharge,4.0
tasked,5.0
tasking,5.0
taskit,4.0
tasks,4.0
tassel,5.0
taste,4.318181818181818
tasteful,2.0
tastes,4.5
tasting,5.0
tat,4.0
taught,2.5
taut,3.0
tavel,5.0
tax,4.25
taxes,3.5
taxi,3.25
taxing,5.0
taxshipping,5.0
taylor,4.0
taylored,5.0
tbolt,4.0
tc,4.0
tc30,2.0
tca60,2.0
tcoil,5.0
tcpmp,4.5
tdma,5.0
te,4.2
teach,4.4
teacher,5.0
team,4.0
team34,4.0
teaming,4.0
teams,5.0
teamspeak,5.0
tear,4.214285714285714
teardrop,4.0
tearing,2.6666666666666665
tearmy,5.0
tears,3.75
teasing,5.0
teat,5.0
tech,3.8533333333333335
techgeekythe,5.0
techie,4.285714285714286
techies,2.75
technica,4.0
technical,3.892857142857143
technical3,5.0
technically,3.7058823529411766
technician,5.0
technique,5.0
techniques,5.0
technition,5.0
technocrud,5.0
technogeek,5.0
technogeekconsthey,4.0
technogeekfriends,2.0
technological,3.5714285714285716
technologically,4.0
technologies,4.0
technologies5,5.0
technology,3.730769230769231
technologyanywaythis,5.0
technologyobsessed,4.0
technologyprosvoice,3.0
technologys,3.0
technologythe,4.0
technologythis,5.0
technologythrough,2.0
technophile,4.0
technosaurus,5.0
technospeak,2.0
techs,4.333333333333333
techsaavy,4.0
techsavvy,5.0
techskin,5.0
techy,5.0
techyheres,2.0
tecloc,5.0
teclok,5.0
tecloks,5.0
tecyer,5.0
teczilla,4.0
ted,4.0
tedious,4.0
teen,5.0
teenage,3.5
teenager,2.8
teenagers,4.0
teenagersimp,4.0
teens,5.0
teeny,4.0
teenytiny,4.0
teetering,5.0
teeth,3.6
teflon,4.0
tego,5.0
teh,4.75
tehkblack,5.0
tek,5.0
tekkeon,4.769230769230769
tekkeonjerry,5.0
tekkeons,5.0
tekserv,3.0
tel,4.0
telecom,1.0
telecommute,5.0
telecons,2.0
telefono,2.0
telemarketer,4.666666666666667
telematics,5.0
telenav,4.666666666666667
telenavor,5.0
telephone,3.8421052631578947
telephonefor,5.0
telephones,5.0
telephony,5.0
telephonyi,5.0
telescopic,3.0
telescoping,3.0
television,4.375
telework,5.0
tell,4.101538461538461
telli,4.0
telling,3.9523809523809526
telloverall,4.0
tells,4.131578947368421
telltale,4.0
tellthe,5.0
tellthere,4.0
tellupdate,5.0
tellwe,5.0
temperamental,5.0
temperature,4.4
temperatures,4.5
tempered,4.666666666666667
templates,5.0
temple,3.0
temples,5.0
temporarily,3.5
temporary,3.75
temporarythen,3.0
temps,3.6
tempt,4.0
temptation,5.0
tempted,4.142857142857143
tempting,3.5
ten,4.019230769230769
tend,4.1645569620253164
tended,5.0
tendency,4.055555555555555
tender,3.0
tends,3.913793103448276
tengo,5.0
tenidoexcelente,5.0
tennis,4.333333333333333
tenor,4.0
tenors,4.0
tense,3.0
tension,3.3333333333333335
tensioner,5.0
tensor,5.0
tent,4.5
tenuous,2.5
tepper,3.0
term,3.5
terminal,4.111111111111111
terminals,5.0
terminate,4.0
terminated,4.5
terminationspro,5.0
terminology,2.0
terms,3.9682539682539684
terra,5.0
terrain,5.0
terrible,2.860215053763441
terrible1,2.0
terrible5,4.0
terriblealthough,2.0
terriblefor,5.0
terribleill,5.0
terriblemost,1.0
terriblemy,3.0
terriblenow,5.0
terribly,3.142857142857143
terrier,5.0
terrific,4.318181818181818
terrificly,5.0
terrified,5.0
territory,4.5
terrrific,5.0
test,3.977900552486188
testament,5.0
tested,3.902439024390244
tester,3.6666666666666665
testing,3.830188679245283
testit,4.0
testosterone,4.0
tests,3.75
testthis,5.0
tether,4.636363636363637
tethered,4.428571428571429
tethering,4.444444444444445
tethers,4.0
tetris,5.0
texas,3.6666666666666665
text,3.7243589743589745
textbased,4.0
textdirectory,5.0
texted,4.0
textemailer,3.0
texters,5.0
textersfor,4.0
texting,4.162162162162162
textmaker,5.0
textmessagesms,1.0
textmessaging,3.0
texts,4.0
texttospeech,5.0
texture,4.285714285714286
textured,4.2727272727272725
textures,5.0
textureupdate,5.0
texturing,3.0
textxvcard,5.0
tf300it,5.0
tf700,5.0
tf700t,5.0
tft,5.0
th,3.090909090909091
tha,5.0
thai,4.0
thailand,5.0
than,3.9761036857027134
than1,4.0
thanit,1.0
thank,4.551724137931035
thankful,4.0
thankfully,3.8181818181818183
thanking,5.0
thanks,4.5353535353535355
thanksbigwill360,4.0
thanksgiving,4.5
thanksssssss,5.0
thanx,5.0
that,3.9465864209140493
that1,4.0
that8217s,5.0
thata,5.0
thatabout,4.5
thatall,2.0
thatanchor,5.0
thatat,5.0
thatbefore,3.0
thatbut,2.0
thatbuy,4.0
thatcomes,5.0
thatd,5.0
thatdid,5.0
thathowever,4.0
thati,4.25
thatim,3.0
thatit,4.0
thatitll,4.0
thatits,2.0
thatlasted,4.0
thatll,4.0
thatmine,5.0
thatmostly,5.0
thatmy,5.0
thatnoise,5.0
thatone,1.0
thatother,4.0
thatoverall,4.5
thatphone,5.0
thats,3.903420523138833
thatsecond,3.0
thatso,5.0
thatsome,5.0
thatsound,4.0
thatss,5.0
thatthanks,2.0
thatthe,4.625
thatthere,4.0
thatthey,3.0
thatthird,4.0
thatthis,4.125
thatto,5.0
thatwhite,1.0
thatwith,5.0
thay,5.0
the,3.939421372260571
the34spring,1.0
theaccurave,5.0
thealiph,4.0
thealtec,4.0
theapple,4.0
theater,4.3
theateri,4.5
theateryou,4.0
theatre,4.0
theblack,1.0
theblackberry,2.5
theblueant,1.0
theboomcons25mm,5.0
thecar,5.0
thecharging,5.0
thecombination,5.0
thecontents,4.0
theconvenience,4.0
thecyberpower,4.0
thedevice,4.0
thedlo,3.5
theelago,4.0
thefact,3.0
theft,4.5
thehbs730and,4.0
theie,4.0
theigo,5.0
theincipio,4.0
theinitial,4.0
theiottie,3.0
their,3.8640776699029127
theirs,4.2727272727272725
theirselves,4.0
theitorch,5.0
thejabra,3.75
thekrusell,5.0
thelazer,5.0
theled,5.0
thelg,4.0
them,3.8903581267217633
them1,3.0
them2,4.0
them3,4.0
thema,4.0
themand,4.0
themat,5.0
thembluetooth,1.0
thembought,5.0
thembut,2.0
themconsnonepossible,5.0
theme,4.0
themelike,5.0
themes,4.076923076923077
themessongsgraphics,5.0
themgorilla,1.0
themi,4.636363636363637
themit,3.5
themits,3.0
themive,4.0
themkeeping,3.0
themlastly,5.0
themlike,3.0
themmy,5.0
themonly,5.0
themother,4.0
themotorola,3.8333333333333335
thempros,5.0
themprosthese,5.0
themselve,1.0
themselves,4.222222222222222
themselvespros1,5.0
themselvesto,4.0
themsending,1.0
themstability,5.0
themtalked,1.0
themthanksjohn,5.0
themthat,4.0
themthe,4.142857142857143
themthis,1.0
themtrackball,4.0
themup,4.0
themwe,4.0
themwhat,5.0
themwhen,5.0
themwhile,4.0
then,3.776212832550861
then85and,5.0
then95,3.0
then96,5.0
then96are,4.0
then97instead,4.0
thenewduracell,5.0
thenin,4.0
thenokia,4.666666666666667
thenovatel,5.0
thenthe,1.0
thenthey,2.0
theoretically,4.666666666666667
theory,2.5
theotterbox,4.0
thepalm,4.0
thepast,4.0
theplantronics,3.6923076923076925
thepowerjolt,5.0
there,3.867871259175607
there4,4.0
thereafter,2.0
thereand,3.0
thereas,5.0
therebest,5.0
thereby,2.5
therecall,5.0
thereconsthe,4.0
therecrazy,5.0
therecuz,4.0
theredark,5.0
theredo,1.0
theredont,1.0
therefm,3.0
therefor,3.8333333333333335
therefore,3.984126984126984
therehigh,5.0
therehowever,2.0
therei,3.2
thereie,2.0
thereif,4.0
therein,5.0
thereit,5.0
thereits,5.0
therelength,5.0
therell,5.0
theremapping,3.0
theremotorola,5.0
theremy,2.0
therenote,3.0
thereof,4.0
thereoverall,4.0
thereprices,5.0
thereproso,4.0
theres,4.02928870292887
theresadly,2.0
theresecond,3.0
thereso,4.0
theresvideos,1.0
theretextmultimedia,4.0
therethe,3.6666666666666665
therethere,2.0
therethey,4.0
therethis,4.666666666666667
therewalkman,5.0
therewere,1.0
thereyes,1.0
thereymmv,5.0
thermo,4.0
thermostat,5.0
therms,3.0
these,3.9185110663983904
these12,5.0
these3,2.0
theseblackberry,3.0
thesebut,3.0
theseconclusion,4.0
thesei,5.0
theseif,5.0
theseit,3.0
thesejust,4.0
thesepleasant,5.0
thesepositives,4.0
theseps,5.0
theses,4.0
thesesit,5.0
thesethe,5.0
thesethese,3.0
thesethey,5.0
thesethis,5.0
thesony,5.0
thestiching,3.0
thetime,5.0
thewhite,5.0
thewhole,2.0
thewife,5.0
thewilson,3.5
they,3.7604575163398692
they8217ll,5.0
they8217re,5.0
theyd,3.3636363636363638
theyll,3.7058823529411766
theyour,3.0
theyre,3.9182389937106916
theyve,4.0
thhis,4.0
thick,4.032258064516129
thickbeing,5.0
thicker,4.137931034482759
thickerdoubledup,3.0
thickersize,5.0
thickersome,4.0
thickest,5.0
thickness,4.1875
thicknessdont,5.0
thickthe,5.0
thickusing,5.0
thief,5.0
thier,5.0
thieves,3.0
thievesother,5.0
thigh,3.0
thin,3.5538461538461537
thinbut,1.0
thiner,5.0
thiness,3.0
thinest,3.0
thinfar,1.0
thing,3.9484126984126986
thing3,4.0
thingbattery,5.0
thingboth,4.5
